security_code,security_name,board,listing_date,prediction_date,prediction_date_source,log_offline_oversubscription,first_day_return_pct,inquiry_announcement_date,inquiry_start_date,sw_level1_industry_code,sw_level2_industry_code,primary_underwriter,offline_market_value_threshold_10k_yuan,expected_fundraising_100m_yuan,log_expected_fundraising,industry_pe_at_ipo_factor,comparable_pe_avg_ex_nonrecurring_factor,latest_revenue_100m_yuan,log_latest_revenue,revenue_cagr_3y_pct,issue_pb_factor,board_turnover_ma20,board_turnover_pct_rank_1y,board_turnover_ma20_over_ma60,board_return_ma20,underwriter_prior_ipo_count,underwriter_prior_log_oversub_mean,underwriter_prior_first_day_return_mean,underwriter_prior_break_rate,sw_l1_prior_ipo_count,sw_l1_prior_log_oversub_mean,sw_l1_prior_first_day_return_mean,sw_l1_prior_break_rate
301560.SZ,众捷汽车,创业板,2025-04-25,2025-04-09,inquiry_start_date,8.420665991343084,179.393939393939,2025-04-03,2025-04-09,1000042194000000,1000042249000000,天风证券股份有限公司,6000.0,5.00439,1.792490868357157,27.16,26.08,9.782912,2.3779626588724767,,4.31,3907.0755000000004,0.626984126984127,-0.08257779153245282,-19.120000000000005,5.0,7.57001799801062,191.52321215690353,0.0,48.0,8.17038638424056,156.59536606873175,0.08333333333333333
603202.SH,天有为,主板,2025-04-24,2025-04-09,inquiry_start_date,8.662171539441994,24.0641711229947,2025-04-03,2025-04-09,1000042194000000,1000042249000000,中信建投证券股份有限公司,6000.0,32.174239,3.501773640995109,27.16,23.55,44.646534,3.8209276786382262,,2.34,8997.966,0.6388888888888888,-0.03527877069734486,-8.540000000000003,103.0,7.786421577225041,146.6654342993989,0.0970873786407767,49.0,8.175494131324285,157.06064307536863,0.08163265306122448
301636.SZ,泽润新能,创业板,2025-05-16,2025-04-22,inquiry_start_date,8.334736873542417,99.5160314579552,2025-04-17,2025-04-22,1000042210000000,1000042318000000,申万宏源证券承销保荐有限责任公司,6000.0,7.856962,2.1812038164264616,17.89,18.08,8.759479,2.278239017852636,,2.01,3272.9065,0.5198412698412699,-0.23356212510045693,-9.420000000000002,23.0,7.916931215725614,163.55290577554086,0.13043478260869565,111.0,7.885681432373881,148.04259564838048,0.09009009009009009
001400.SZ,江顺科技,主板,2025-04-24,2025-04-24,listing_date,,78.5331905781585,,,1000042211000000,1000042323000000,华泰联合证券有限责任公司,,5.604,1.8876755260578817,29.52,98.58,11.364763,2.514850733786051,,1.86,8080.219500000001,0.5277777777777778,-0.14278285828002302,-3.550000000000004,85.0,7.885931518992475,146.84064262177432,0.12941176470588237,168.0,8.011547664215763,133.45821571447877,0.125
301595.SZ,太力科技,创业板,2025-05-19,2025-04-29,inquiry_start_date,8.327248121348273,218.475073313783,2025-04-24,2025-04-29,1000042198000000,1000042272000000,民生证券股份有限公司,6000.0,6.342568,1.993688645198588,23.09,27.11,10.196239,2.4155779183349755,,2.14,3177.3684999999996,0.4722222222222222,-0.250464159400573,-7.500000000000002,60.0,8.06768010264746,139.59727447730222,0.11666666666666667,22.0,8.200969849319305,226.35983299731217,0.18181818181818182
688755.SH,汉邦科技,科创板,2025-05-16,2025-04-29,inquiry_start_date,7.995781431715859,102.45937637242,2025-04-24,2025-04-29,1000042199000000,1000042278000000,中信证券股份有限公司,6000.0,6.686901,2.0395177113976297,28.04,64.76,6.190112,1.9727067488021746,38.97,1.71,948.9105,0.49206349206349204,-0.23266914003936479,-2.119999999999995,136.0,7.843684013393634,136.98841738844132,0.16911764705882354,159.0,7.75763960698023,136.7049807512977,0.15723270440251572
603014.SH,威高血净,主板,2025-05-19,2025-04-30,inquiry_start_date,8.79484077637378,56.2641509433962,2025-04-25,2025-04-30,1000042199000000,1000042278000000,华泰联合证券有限责任公司,6000.0,14.633032,2.749386111545053,28.04,38.05,36.040178,3.6120032153819825,,1.66,7966.219,0.5,-0.15106400392223363,-2.5400000000000036,85.0,7.885931518992475,146.84064262177432,0.12941176470588237,160.0,7.759127993384828,136.49094572392974,0.15625
001390.SZ,古麒绒材,主板,2025-05-29,2025-05-13,inquiry_start_date,9.053891219349621,164.900662251656,2025-05-09,2025-05-13,1000042197000000,1000042267000000,国信证券股份有限公司,6000.0,5.702606,1.9024964059973266,,20.79,9.667256,2.367178862605392,,1.67,7801.028,0.45634920634920634,-0.1588231027472884,6.719999999999997,37.0,7.887865561894934,142.6596709084839,0.13513513513513514,10.0,7.99911178755238,204.35879896694024,0.2
920068.BJ,天工股份,北交所,2025-05-13,2025-05-13,listing_date,,411.928934010152,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301590.SZ,优优绿能,创业板,2025-06-05,2025-05-20,inquiry_start_date,8.350140966751342,68.6383928571429,2025-05-15,2025-05-20,1000042210000000,1000042317000000,民生证券股份有限公司,6000.0,7.970086,2.19389526353868,19.25,27.59,14.97448,2.7709924488730877,,2.01,3155.706,0.44841269841269843,-0.20188146911498073,7.759999999999999,61.0,8.071935316068783,140.89035314675272,0.11475409836065574,112.0,7.889690855955743,147.6093227538231,0.08928571428571429
603049.SH,中策橡胶,主板,2025-06-05,2025-05-20,inquiry_start_date,8.331633726250125,6.83870967741935,2025-05-15,2025-05-20,1000042194000000,1000042249000000,中信建投证券股份有限公司,6000.0,49.836773,3.9286199706639153,22.83,12.91,392.548099,5.975203294186754,,1.9,7623.9115,0.4246031746031746,-0.1526018504038137,4.089999999999997,104.0,7.794842249938667,145.4865759996258,0.09615384615384616,50.0,8.185227679486639,154.40071363632117,0.08
688775.SH,影石创新,科创板,2025-06-11,2025-05-27,inquiry_start_date,7.72790535029827,274.44467950074,2025-05-22,2025-05-27,1000042193000000,1000042247000000,中信证券股份有限公司,6000.0,6.540792,2.020327216291371,38.21,27.72,36.363923,3.620705613201285,65.46,3.85,835.8505000000001,0.4126984126984127,-0.20454925039624983,-1.0899999999999945,137.0,7.844794213527374,136.73638059270394,0.1678832116788321,195.0,7.770605417694473,123.03386097674094,0.12307692307692308
603382.SH,海阳科技,主板,2025-06-12,2025-05-28,inquiry_start_date,9.304783448682523,386.695652173913,2025-05-23,2025-05-28,1000042190000000,1000042230000000,东兴证券股份有限公司,6000.0,6.727282,2.044757183691226,23.65,13.82,55.424053,4.032895539222039,,1.24,7714.735000000001,0.42857142857142855,-0.09866579846904233,2.409999999999997,27.0,8.190799300593453,176.62389405495344,0.1111111111111111,85.0,8.152883505045276,151.980565107819,0.10588235294117647
301678.SZ,新恒汇,创业板,2025-06-20,2025-06-05,inquiry_start_date,8.401869743492512,229.0625,2025-05-30,2025-06-05,1000042193000000,1000042243000000,方正证券承销保荐有限责任公司,6000.0,6.03243,1.9505323075463419,37.99,57.86,8.420724,2.2429119433843354,,1.61,3236.5530000000003,0.47619047619047616,-0.07996616127461464,2.819999999999999,6.0,8.010569377581447,98.61316919556646,0.0,196.0,7.770387560207758,123.80636515288381,0.12244897959183673
603400.SH,华之杰,主板,2025-06-20,2025-06-05,inquiry_start_date,9.288580687084913,170.975855130785,2025-05-30,2025-06-05,1000042211000000,1000042322000000,中信建投证券股份有限公司,6000.0,5.389214,1.8546112561289099,34.45,38.38,12.300158,2.587775914856393,,1.69,7669.6539999999995,0.39285714285714285,-0.07781014316330825,2.129999999999997,105.0,7.799954549713062,144.16612012989052,0.09523809523809523,168.0,8.011547664215763,133.45821571447877,0.125
920027.BJ,交大铁发,北交所,2025-06-10,2025-06-10,listing_date,,262.088535754824,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
001388.SZ,信通电子,主板,2025-07-01,2025-06-17,inquiry_start_date,9.202870229810728,286.358099878197,2025-06-12,2025-06-17,1000042210000000,1000042321000000,招商证券股份有限公司,6000.0,5.517051,1.8744219730062885,38.1,28.19,10.050614,2.4024859920309103,,3.0,7694.3195,0.4087301587301587,-0.0409969851987011,0.9099999999999964,34.0,7.763527769784742,143.98228749379572,0.058823529411764705,113.0,7.893765635697297,146.9104649671268,0.08849557522123894
688729.SH,屹唐股份,科创板,2025-07-08,2025-06-24,inquiry_start_date,7.758685477292394,174.556213017752,2025-06-19,2025-06-24,1000042193000000,1000042243000000,国泰海通证券股份有限公司,6000.0,26.546147,3.3158626710088903,29.44,53.08,46.329778,3.8571396534359965,,3.02,855.4955,0.44047619047619047,-0.03527187132680609,1.6700000000000057,0.0,,,,197.0,7.773593053523925,124.34066025363059,0.1218274111675127
920037.BJ,广信科技,北交所,2025-06-26,2025-06-26,listing_date,,500.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
600930.SH,华电新能,主板,2025-07-16,2025-07-02,inquiry_start_date,6.886203498809608,125.786163522013,2025-06-27,2025-07-02,1000042200000000,1000042280000000,华泰联合证券有限责任公司,6000.0,182.270271,5.210961954021331,17.84,18.51,339.677509,5.830936308399254,,1.07,8270.496500000001,0.5476190476190477,0.03446795828838667,3.5599999999999965,86.0,7.896500231287607,145.7874276022583,0.12790697674418605,1.0,5.564106528583254,47.9166666666667,0.0
301609.SZ,山大电力,创业板,2025-07-23,2025-07-09,inquiry_start_date,8.387436266517717,356.00272851296,2025-07-04,2025-07-09,1000042210000000,1000042321000000,兴业证券股份有限公司,6000.0,5.685053,1.8998741387199354,20.25,52.09,6.581043,2.025650789133005,,2.09,4063.1809999999996,0.6507936507936508,0.16697914925466573,6.08,21.0,7.972161664707267,117.68106137240008,0.09523809523809523,114.0,7.9052490093298715,148.13368983476778,0.08771929824561403
603262.SH,技源集团,主板,2025-07-23,2025-07-09,inquiry_start_date,9.121507562639879,274.540441176471,2025-07-04,2025-07-09,1000042196000000,1000042261000000,东方证券股份有限公司,6000.0,6.670199,2.0373425602837925,27.69,36.78,10.018574,2.399582394262796,,3.07,8414.0655,0.5634920634920635,0.0587070997749648,4.029999999999997,1.0,8.900600321235109,253.953488372093,0.0,5.0,8.175506831144572,332.2148036151972,0.0
301630.SZ,同宇新材,创业板,2025-07-10,2025-07-10,listing_date,,128.047619047619,,,1000042193000000,1000042248000000,兴业证券股份有限公司,,8.4,2.2407096892759584,38.62,27.78,9.524685,2.3537234503794786,,2.16,4100.6925,0.6507936507936508,0.177169495502991,5.17,22.0,7.991037782971378,128.5138644242437,0.09090909090909091,198.0,7.773517762734875,124.5942741564797,0.12121212121212122
001221.SZ,悍高集团,主板,2025-07-30,2025-07-16,inquiry_start_date,8.926389357131011,418.470511989631,2025-07-11,2025-07-16,1000042198000000,1000042272000000,国泰海通证券股份有限公司,6000.0,5.267317,1.83534835237912,27.73,35.71,28.567703,3.3866826507659686,,2.73,8946.805,0.6150793650793651,0.10555092490838569,4.3299999999999965,1.0,7.758685477292394,174.556213017752,0.0,23.0,8.206460208972738,226.01701735889787,0.17391304347826086
301491.SZ,汉桑科技,创业板,2025-08-06,2025-07-22,inquiry_start_date,8.226106636953254,186.717398823936,2025-07-17,2025-07-22,1000042193000000,1000042247000000,中国国际金融股份有限公司,6000.0,10.695031,2.459164050738059,41.5,36.19,14.540436,2.743445401173978,,1.93,4359.5295,0.6984126984126984,0.18335081859527058,10.599999999999998,70.0,7.551493908671724,126.83921391357401,0.2,198.0,7.773517762734875,124.5942741564797,0.12121212121212122
603406.SH,天富龙,主板,2025-08-08,2025-07-23,inquiry_start_date,9.031566478775371,140.677966101695,2025-07-18,2025-07-23,1000042190000000,1000042230000000,中信建投证券股份有限公司,6000.0,8.783216,2.280668264348387,32.3,44.16,38.414014,3.6741214383420626,,2.18,9705.03,0.6904761904761905,0.15727400508877043,6.6199999999999966,106.0,7.813998192518458,144.41904215820082,0.09433962264150944,86.0,8.166277690436408,154.70981030626191,0.10465116279069768
301632.SZ,广东建科,创业板,2025-08-12,2025-07-29,inquiry_start_date,8.433661723422793,418.44512195122,2025-07-24,2025-07-29,1000042204000000,1000042295000000,招商证券股份有限公司,6000.0,5.386429,1.8541752702385534,36.57,34.86,11.973937,2.5629424989134963,,1.04,4296.323,0.6626984126984127,0.12581135980372093,6.829999999999999,35.0,7.804651840071199,148.05016784763578,0.05714285714285714,10.0,8.183817248629065,189.13984342222224,0.1
920005.BJ,鼎佳精密,北交所,2025-07-31,2025-07-31,listing_date,,479.121863799283,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
920007.BJ,酉立智能,北交所,2025-08-08,2025-08-08,listing_date,,246.894539391413,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
920101.BJ,志高机械,北交所,2025-08-14,2025-08-14,listing_date,,231.188971855256,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
603370.SH,华新精科,主板,2025-09-05,2025-08-20,inquiry_start_date,9.421882154283574,272.58064516129,2025-08-15,2025-08-20,1000042210000000,1000042316000000,华泰联合证券有限责任公司,6000.0,7.983112,2.1953463701644464,21.8,68.57,14.205264,2.7216416836882327,,1.84,12018.2895,0.9166666666666666,0.2249042682268494,3.5099999999999967,87.0,7.884887625167171,145.55752801512904,0.12643678160919541,115.0,7.90944194200107,149.94124669283903,0.08695652173913043
920018.BJ,宏远股份,北交所,2025-08-20,2025-08-20,listing_date,,358.015267175572,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
920056.BJ,能之光,北交所,2025-08-22,2025-08-22,listing_date,,344.382801664355,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301575.SZ,艾芬达,创业板,2025-09-10,2025-08-26,inquiry_start_date,8.490164320398161,170.025279884435,2025-08-21,2025-08-26,1000042198000000,1000042272000000,浙商证券股份有限公司,6000.0,7.192154,2.1031768669485813,31.41,25.16,10.498328,2.4422016334945162,17.36,1.88,5958.1155,0.9484126984126984,0.26271014560940165,13.319999999999999,13.0,8.22894129288904,207.25542298809808,0.15384615384615385,24.0,8.236457256812665,234.03591296851175,0.16666666666666666
920112.BJ,巴兰仕,北交所,2025-08-28,2025-08-28,listing_date,,205.133079847909,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301668.SZ,昊创瑞通,创业板,2025-09-26,2025-09-05,inquiry_start_date,8.512282976015458,190.761904761905,2025-08-28,2025-09-05,1000042210000000,1000042321000000,长江证券承销保荐有限公司,6000.0,5.462847,1.866069932783771,22.81,22.7,8.672523,2.269289185465124,24.47,2.43,7020.0095,1.0,0.3339780990989831,8.29,31.0,8.161722382491147,151.7113083968869,0.12903225806451613,116.0,7.922480219693161,150.9984828865326,0.08620689655172414
920100.BJ,三协电机,北交所,2025-09-08,2025-09-08,listing_date,,785.617214043035,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
603418.SH,友升股份,主板,2025-09-23,2025-09-09,inquiry_start_date,9.000759838194048,71.4840379637619,2025-09-04,2025-09-09,1000042194000000,1000042249000000,国泰海通证券股份有限公司,6000.0,26.310369,3.3072664469285704,29.08,57.56,39.501608,3.701341677028026,,2.23,15774.381,1.0,0.3337127623775935,5.029999999999997,2.0,8.342537417211702,296.5133625036915,0.0,51.0,8.188098386285924,151.50734100967603,0.0784313725490196
301584.SZ,建发致新,创业板,2025-09-25,2025-09-10,inquiry_start_date,8.419096695435774,418.581560283688,2025-09-05,2025-09-10,1000042199000000,1000042277000000,中信证券股份有限公司,6000.0,5.664152,1.8967427137280668,25.73,11.27,179.22751,5.194219997229312,22.81,1.61,7199.046,1.0,0.33446567864811105,9.389999999999999,138.0,7.8439471927793365,137.73426681667522,0.16666666666666666,161.0,7.765560992036934,135.9926426507587,0.15527950310559005
301656.SZ,联合动力,创业板,2025-09-25,2025-09-10,inquiry_start_date,8.114831582468685,147.596153846154,2025-09-05,2025-09-10,1000042194000000,1000042249000000,国泰海通证券股份有限公司,6000.0,49.264475,3.917298565159448,29.08,48.32,161.775313,5.092370802020786,79.39,3.59,7199.046,1.0,0.33446567864811105,9.389999999999999,3.0,8.561944890872484,221.5035876570483,0.0,52.0,8.20372649113031,149.96843133571613,0.07692307692307693
001285.SZ,瑞立科密,主板,2025-09-30,2025-09-15,inquiry_start_date,9.084910201373468,49.9290444654683,2025-09-11,2025-09-15,1000042194000000,1000042249000000,中信证券股份有限公司,6000.0,16.701197,2.873632264411817,54.54,34.27,19.773723,3.0336888707415604,,2.2,15927.291500000001,1.0,0.2984191266753822,4.9099999999999975,139.0,7.848084958985498,139.75475094233718,0.16546762589928057,53.0,8.202049228702732,149.9236713830829,0.07547169811320754
301563.SZ,云汉芯城,创业板,2025-09-30,2025-09-15,inquiry_start_date,8.541816045475978,332.592592592593,2025-09-11,2025-09-15,1000042193000000,1000042246000000,国金证券股份有限公司,6000.0,5.896001,1.9309416783729825,25.98,61.54,25.772699,3.2873826742655488,,1.57,7203.603,1.0,0.3010656840185568,9.87,38.0,8.124790278995166,109.20860638119859,0.05263157894736842,199.0,7.775792078685722,124.9064506623463,0.12060301507537688
920022.BJ,世昌股份,北交所,2025-09-19,2025-09-19,listing_date,,271.559633027523,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
601026.SH,道生天合,主板,2025-10-17,2025-09-24,inquiry_start_date,8.882888667742852,396.321070234114,2025-09-19,2025-09-24,1000042190000000,1000042231000000,中信建投证券股份有限公司,6000.0,7.952423,2.191924221904007,27.9,96.73,,,,1.53,15451.24,0.9523809523809523,0.19050157687707037,-0.9400000000000035,107.0,7.825377335380672,144.38407883056993,0.09345794392523364,87.0,8.176223538578235,154.5485247406922,0.10344827586206896
920015.BJ,锦华新材,北交所,2025-09-25,2025-09-25,listing_date,,133.002754820937,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
001386.SZ,马可波罗,主板,2025-10-22,2025-09-30,inquiry_start_date,8.831123996782205,128.8,2025-09-25,2025-09-30,1000042198000000,1000042272000000,招商证券股份有限公司,6000.0,24.595838,3.242429760143261,32.2,27.69,73.24309,4.3073447093790245,,1.46,14619.8685,0.9246031746031746,0.09712262869544297,0.5999999999999965,36.0,7.822124336830965,155.56113879495757,0.05555555555555555,25.0,8.246605539356086,231.4754876451487,0.16
688765.SH,禾元生物-U,科创板,2025-10-28,2025-10-09,inquiry_start_date,7.733101089432776,213.489332415692,2025-09-23,2025-10-09,1000042199000000,1000042276000000,国泰海通证券股份有限公司,6000.0,25.690318,3.284300877920202,32.08,,0.252161,0.22487085865957637,,3.43,2613.7110000000002,0.9404761904761905,0.22724609145731645,8.510000000000005,4.0,8.450166563771536,203.02672920432474,0.0,162.0,7.76959516304557,137.73701868552988,0.15432098765432098
603175.SH,超颖电子,主板,2025-10-24,2025-10-10,inquiry_start_date,9.111156651691195,397.599531615925,2025-09-26,2025-10-10,1000042193000000,1000042244000000,国联民生证券承销保荐有限公司,6000.0,7.535378,2.1442196434906653,60.52,51.69,41.23617,3.7432769629385354,,2.82,14495.161499999998,0.9166666666666666,0.07301572923351207,4.889999999999997,1.0,7.753467053628671,-28.8916093794143,1.0,200.0,7.779622198519673,125.94488137199754,0.12
920080.BJ,奥美森,北交所,2025-10-10,2025-10-10,listing_date,,349.818181818182,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688783.SH,西安奕材-U,科创板,2025-10-28,2025-10-13,inquiry_start_date,7.735035895901901,198.723897911833,2025-09-25,2025-10-13,1000042193000000,1000042243000000,中信证券股份有限公司,6000.0,50.290085,3.937497458642931,60.84,,21.214526,3.1007463992257325,41.83,2.72,2673.3575,0.9603174603174603,0.21284348812146225,11.820000000000006,140.0,7.8569194250025545,139.1131387532167,0.16428571428571428,201.0,7.786246748037939,127.2963970448529,0.11940298507462686
