security_code,security_name,board,listing_year,period,log_offline_oversubscription,feature,shap,abs_shap
688246.SH,嘉和美康,科创板,2021.0,2021-2022 扩容与破发阶段,7.305817385703451,strategic_allocation_share_pct,-0.1088356481489852,0.1088356481489852
688247.SH,宣泰医药,科创板,2022.0,2021-2022 扩容与破发阶段,8.215289996449696,strategic_allocation_share_pct,0.039322580114561086,0.039322580114561086
688248.SH,南网科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.03663566520795,strategic_allocation_share_pct,-0.013222812594597075,0.013222812594597075
688249.SH,晶合集成,科创板,2023.0,2023 全面注册制切换,6.81263196171792,strategic_allocation_share_pct,-0.019966811604456316,0.019966811604456316
688251.SH,井松智能,科创板,2022.0,2021-2022 扩容与破发阶段,7.804297975669936,strategic_allocation_share_pct,0.048853636300133146,0.048853636300133146
688252.SH,天德钰,科创板,2022.0,2021-2022 扩容与破发阶段,8.085771671459733,strategic_allocation_share_pct,0.01842102331905817,0.01842102331905817
688253.SH,英诺特,科创板,2022.0,2021-2022 扩容与破发阶段,8.125387911598995,strategic_allocation_share_pct,0.01331574949402242,0.01331574949402242
688255.SH,凯尔达,科创板,2021.0,2021-2022 扩容与破发阶段,8.435565499985977,strategic_allocation_share_pct,0.029879335428357048,0.029879335428357048
688256.SH,寒武纪,科创板,2020.0,2019-2020 注册制早期,7.2798719927397215,strategic_allocation_share_pct,-0.028076726613854394,0.028076726613854394
688257.SH,新锐股份,科创板,2021.0,2021-2022 扩容与破发阶段,7.996491661027527,strategic_allocation_share_pct,-0.01684038456083222,0.01684038456083222
688258.SH,卓易信息,科创板,2019.0,2019-2020 注册制早期,6.428525378288945,strategic_allocation_share_pct,0.03903150312115946,0.03903150312115946
688259.SH,创耀科技,科创板,2022.0,2021-2022 扩容与破发阶段,8.396187639025745,strategic_allocation_share_pct,0.02763099226614301,0.02763099226614301
688260.SH,昀冢科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.409240630420655,strategic_allocation_share_pct,0.06976250308814035,0.06976250308814035
688261.SH,东微半导,科创板,2022.0,2021-2022 扩容与破发阶段,7.58618326169686,strategic_allocation_share_pct,0.02135916773867456,0.02135916773867456
688262.SH,国芯科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.9176866887265795,strategic_allocation_share_pct,-0.004991453867231467,0.004991453867231467
688265.SH,南模生物,科创板,2021.0,2021-2022 扩容与破发阶段,7.984285305960901,strategic_allocation_share_pct,0.00013641960865178672,0.00013641960865178672
688266.SH,泽璟制药-U,科创板,2020.0,2019-2020 注册制早期,6.370919128725305,strategic_allocation_share_pct,-0.172364158122989,0.172364158122989
688267.SH,中触媒,科创板,2022.0,2021-2022 扩容与破发阶段,8.300195788775465,strategic_allocation_share_pct,0.02300398648717247,0.02300398648717247
688268.SH,华特气体,科创板,2019.0,2019-2020 注册制早期,7.574762621475933,strategic_allocation_share_pct,0.06897729283902708,0.06897729283902708
688269.SH,凯立新材,科创板,2021.0,2021-2022 扩容与破发阶段,8.63868647336622,strategic_allocation_share_pct,0.0743161138598066,0.0743161138598066
688270.SH,ST臻镭,科创板,2022.0,2021-2022 扩容与破发阶段,7.841949816924099,strategic_allocation_share_pct,-0.0433895083509868,0.0433895083509868
688271.SH,联影医疗,科创板,2022.0,2021-2022 扩容与破发阶段,7.213785171010335,strategic_allocation_share_pct,-0.10517414908964332,0.10517414908964332
688272.SH,富吉瑞,科创板,2021.0,2021-2022 扩容与破发阶段,8.535633067058619,strategic_allocation_share_pct,0.061146777554255155,0.061146777554255155
688273.SH,麦澜德,科创板,2022.0,2021-2022 扩容与破发阶段,7.974089283968797,strategic_allocation_share_pct,0.00037088065826587874,0.00037088065826587874
688275.SH,万润新能,科创板,2022.0,2021-2022 扩容与破发阶段,7.300752991084831,strategic_allocation_share_pct,0.0036374256616396013,0.0036374256616396013
688276.SH,百克生物,科创板,2021.0,2021-2022 扩容与破发阶段,8.334774749929112,strategic_allocation_share_pct,-0.018777783706729084,0.018777783706729084
688277.SH,天智航-U,科创板,2020.0,2019-2020 注册制早期,7.415629852680017,strategic_allocation_share_pct,0.01875126234434172,0.01875126234434172
688278.SH,特宝生物,科创板,2020.0,2019-2020 注册制早期,7.513056388838012,strategic_allocation_share_pct,0.03531589941323576,0.03531589941323576
688279.SH,峰岹科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.180868489064648,strategic_allocation_share_pct,0.001872190408424687,0.001872190408424687
688280.SH,精进电动-W,科创板,2021.0,2021-2022 扩容与破发阶段,7.721028348572937,strategic_allocation_share_pct,-0.038247958571358216,0.038247958571358216
688281.SH,华秦科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.491030337431491,strategic_allocation_share_pct,-0.11334929368180449,0.11334929368180449
688282.SH,理工导航,科创板,2022.0,2021-2022 扩容与破发阶段,7.915273832801762,strategic_allocation_share_pct,-0.006613344885818344,0.006613344885818344
688283.SH,坤恒顺维,科创板,2022.0,2021-2022 扩容与破发阶段,8.55168309731096,strategic_allocation_share_pct,0.02531868587154833,0.02531868587154833
688285.SH,高铁电气,科创板,2021.0,2021-2022 扩容与破发阶段,7.6208383622704226,strategic_allocation_share_pct,-0.037172661471575795,0.037172661471575795
688286.SH,敏芯股份,科创板,2020.0,2019-2020 注册制早期,7.913085589653394,strategic_allocation_share_pct,0.022154318863354186,0.022154318863354186
688288.SH,鸿泉技术,科创板,2019.0,2019-2020 注册制早期,6.8155540214668555,strategic_allocation_share_pct,0.06325892689431763,0.06325892689431763
688289.SH,圣湘生物,科创板,2020.0,2019-2020 注册制早期,7.55997707426052,strategic_allocation_share_pct,0.015911567443637153,0.015911567443637153
688290.SH,景业智能,科创板,2022.0,2021-2022 扩容与破发阶段,7.869929287452266,strategic_allocation_share_pct,0.04641669556059999,0.04641669556059999
688291.SH,金橙子,科创板,2022.0,2021-2022 扩容与破发阶段,7.9507137977362605,strategic_allocation_share_pct,0.0392798273654894,0.0392798273654894
688292.SH,浩瀚深度,科创板,2022.0,2021-2022 扩容与破发阶段,8.192852528769189,strategic_allocation_share_pct,0.007962646071733073,0.007962646071733073
688293.SH,奥浦迈,科创板,2022.0,2021-2022 扩容与破发阶段,7.846802115478519,strategic_allocation_share_pct,0.019606692623809433,0.019606692623809433
688295.SH,中复神鹰,科创板,2022.0,2021-2022 扩容与破发阶段,7.613039160920612,strategic_allocation_share_pct,-0.03510490156819809,0.03510490156819809
688296.SH,和达科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.63135927600657,strategic_allocation_share_pct,0.036294572674685166,0.036294572674685166
688297.SH,中无人机,科创板,2022.0,2021-2022 扩容与破发阶段,7.213478428110437,strategic_allocation_share_pct,0.01723706517103673,0.01723706517103673
688298.SH,东方生物,科创板,2020.0,2019-2020 注册制早期,7.611995651931631,strategic_allocation_share_pct,0.0469372853760806,0.0469372853760806
688299.SH,长阳科技,科创板,2019.0,2019-2020 注册制早期,6.486816214349826,strategic_allocation_share_pct,-0.0173791954622011,0.0173791954622011
688300.SH,联瑞新材,科创板,2019.0,2019-2020 注册制早期,6.52241245295747,strategic_allocation_share_pct,0.03911594522463357,0.03911594522463357
688301.SH,奕瑞科技,科创板,2020.0,2019-2020 注册制早期,7.647496786052217,strategic_allocation_share_pct,0.02018112824408823,0.02018112824408823
688302.SH,海创药业-U,科创板,2022.0,2021-2022 扩容与破发阶段,6.632613579666264,strategic_allocation_share_pct,-0.14319695944549563,0.14319695944549563
688303.SH,大全能源,科创板,2021.0,2021-2022 扩容与破发阶段,7.581420716756961,strategic_allocation_share_pct,-0.07891962934756346,0.07891962934756346
688305.SH,科德数控,科创板,2021.0,2021-2022 扩容与破发阶段,8.702853451864575,strategic_allocation_share_pct,0.05566748556310305,0.05566748556310305
688306.SH,均普智能,科创板,2022.0,2021-2022 扩容与破发阶段,7.8750517759112455,strategic_allocation_share_pct,0.015770129366737305,0.015770129366737305
688307.SH,中润光学,科创板,2023.0,2023 全面注册制切换,8.198429367223815,strategic_allocation_share_pct,0.015960671670641708,0.015960671670641708
688308.SH,欧科亿,科创板,2020.0,2019-2020 注册制早期,8.32021144119891,strategic_allocation_share_pct,0.06448099614651397,0.06448099614651397
688309.SH,恒誉环保,科创板,2020.0,2019-2020 注册制早期,7.907730546708352,strategic_allocation_share_pct,0.04164271248665208,0.04164271248665208
688310.SH,迈得医疗,科创板,2019.0,2019-2020 注册制早期,6.70687932912341,strategic_allocation_share_pct,0.040722827557286574,0.040722827557286574
688311.SH,盟升电子,科创板,2020.0,2019-2020 注册制早期,7.777268148648496,strategic_allocation_share_pct,-0.120999800829292,0.120999800829292
688312.SH,燕麦科技,科创板,2020.0,2019-2020 注册制早期,7.522903998471931,strategic_allocation_share_pct,-0.00912011227453713,0.00912011227453713
688313.SH,仕佳光子,科创板,2020.0,2019-2020 注册制早期,7.857535795100733,strategic_allocation_share_pct,0.0330053745978157,0.0330053745978157
688314.SH,康拓医疗,科创板,2021.0,2021-2022 扩容与破发阶段,8.587787656999714,strategic_allocation_share_pct,0.0635936151196675,0.0635936151196675
688315.SH,诺禾致源,科创板,2021.0,2021-2022 扩容与破发阶段,8.554820732298118,strategic_allocation_share_pct,0.0752530893637682,0.0752530893637682
688316.SH,青云科技-U,科创板,2021.0,2021-2022 扩容与破发阶段,8.31855884563045,strategic_allocation_share_pct,0.02477889602910981,0.02477889602910981
688317.SH,之江生物,科创板,2021.0,2021-2022 扩容与破发阶段,7.9249938690455775,strategic_allocation_share_pct,0.018308138557320358,0.018308138557320358
688318.SH,财富趋势,科创板,2020.0,2019-2020 注册制早期,7.04906680274437,strategic_allocation_share_pct,-0.13464023090308275,0.13464023090308275
688319.SH,欧林生物,科创板,2021.0,2021-2022 扩容与破发阶段,8.584240494177832,strategic_allocation_share_pct,0.07765818221322972,0.07765818221322972
688320.SH,禾川科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.793264153387531,strategic_allocation_share_pct,0.029156998008010204,0.029156998008010204
688321.SH,微芯生物,科创板,2019.0,2019-2020 注册制早期,6.273963585816363,strategic_allocation_share_pct,0.01597658379268575,0.01597658379268575
688322.SH,奥比中光-W,科创板,2022.0,2021-2022 扩容与破发阶段,7.507614169340684,strategic_allocation_share_pct,-0.029586608865434235,0.029586608865434235
688323.SH,瑞华泰,科创板,2021.0,2021-2022 扩容与破发阶段,8.451864000448309,strategic_allocation_share_pct,0.05876116750521148,0.05876116750521148
688325.SH,赛微微电,科创板,2022.0,2021-2022 扩容与破发阶段,7.48774439967773,strategic_allocation_share_pct,-0.029567705915951262,0.029567705915951262
688326.SH,经纬恒润-W,科创板,2022.0,2021-2022 扩容与破发阶段,7.18343177200356,strategic_allocation_share_pct,-0.03761170191426923,0.03761170191426923
688327.SH,云从科技-UW,科创板,2022.0,2021-2022 扩容与破发阶段,5.874960505689654,strategic_allocation_share_pct,-0.1282612457638406,0.1282612457638406
688328.SH,深科达,科创板,2021.0,2021-2022 扩容与破发阶段,8.542201832113246,strategic_allocation_share_pct,0.057723474234702594,0.057723474234702594
688329.SH,艾隆科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.40665375493552,strategic_allocation_share_pct,0.04990965898687695,0.04990965898687695
688330.SH,宏力达,科创板,2020.0,2019-2020 注册制早期,7.817871870014644,strategic_allocation_share_pct,-0.12242141955415271,0.12242141955415271
688331.SH,荣昌生物,科创板,2022.0,2021-2022 扩容与破发阶段,7.005431112964273,strategic_allocation_share_pct,-0.04186805271270546,0.04186805271270546
688332.SH,中科蓝讯,科创板,2022.0,2021-2022 扩容与破发阶段,7.55938339921123,strategic_allocation_share_pct,-0.10384485696974795,0.10384485696974795
688333.SH,铂力特,科创板,2019.0,2019-2020 注册制早期,6.013678480553638,strategic_allocation_share_pct,0.018991654776056185,0.018991654776056185
688334.SH,西高院,科创板,2023.0,2023 全面注册制切换,8.078260106590701,strategic_allocation_share_pct,-0.026375925293159,0.026375925293159
688335.SH,复洁科技,科创板,2020.0,2019-2020 注册制早期,7.602310717481233,strategic_allocation_share_pct,0.008418866387895383,0.008418866387895383
688336.SH,三生国健,科创板,2020.0,2019-2020 注册制早期,7.418513180455025,strategic_allocation_share_pct,-0.11057249215214243,0.11057249215214243
688337.SH,普源精电,科创板,2022.0,2021-2022 扩容与破发阶段,7.4010387550417835,strategic_allocation_share_pct,0.021696152173067824,0.021696152173067824
688338.SH,赛科希德,科创板,2020.0,2019-2020 注册制早期,7.740767570508222,strategic_allocation_share_pct,-0.12893275408397076,0.12893275408397076
688339.SH,亿华通-U,科创板,2020.0,2019-2020 注册制早期,7.522960917872373,strategic_allocation_share_pct,-0.029902540952460494,0.029902540952460494
688343.SH,云天励飞-U,科创板,2023.0,2023 全面注册制切换,7.090910654719104,strategic_allocation_share_pct,-0.020238052177288114,0.020238052177288114
688345.SH,博力威,科创板,2021.0,2021-2022 扩容与破发阶段,8.433671768355822,strategic_allocation_share_pct,0.05069235142424151,0.05069235142424151
688347.SH,华虹公司,科创板,2023.0,2023 全面注册制切换,6.071355550967384,strategic_allocation_share_pct,-0.14671558883970925,0.14671558883970925
688348.SH,昱能科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.015033644389878,strategic_allocation_share_pct,-0.0648013802986991,0.0648013802986991
688349.SH,三一重能,科创板,2022.0,2021-2022 扩容与破发阶段,7.333642822265887,strategic_allocation_share_pct,-0.019861564804770963,0.019861564804770963
688350.SH,富淼科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.535293527499274,strategic_allocation_share_pct,0.06119346137363411,0.06119346137363411
688351.SH,微电生理,科创板,2022.0,2021-2022 扩容与破发阶段,7.9247622425034825,strategic_allocation_share_pct,-0.0028718845490612274,0.0028718845490612274
688352.SH,颀中科技,科创板,2023.0,2023 全面注册制切换,7.873174860522458,strategic_allocation_share_pct,-0.005986285686573092,0.005986285686573092
688353.SH,华盛锂电,科创板,2022.0,2021-2022 扩容与破发阶段,7.658459652192525,strategic_allocation_share_pct,-0.0030018462841300917,0.0030018462841300917
688355.SH,明志科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.46122246963782,strategic_allocation_share_pct,0.05282265815419746,0.05282265815419746
688356.SH,键凯科技,科创板,2020.0,2019-2020 注册制早期,7.740893201827502,strategic_allocation_share_pct,0.03135522735122958,0.03135522735122958
688357.SH,建龙微纳,科创板,2019.0,2019-2020 注册制早期,6.7709391833366785,strategic_allocation_share_pct,0.0274163978112274,0.0274163978112274
688358.SH,祥生医疗,科创板,2019.0,2019-2020 注册制早期,6.480936801799057,strategic_allocation_share_pct,-0.07525568443754561,0.07525568443754561
688359.SH,三孚新科,科创板,2021.0,2021-2022 扩容与破发阶段,8.473167633461857,strategic_allocation_share_pct,0.06090446030759784,0.06090446030759784
688360.SH,德马科技,科创板,2020.0,2019-2020 注册制早期,7.320261341293779,strategic_allocation_share_pct,0.010447703582437348,0.010447703582437348
688361.SH,中科飞测,科创板,2023.0,2023 全面注册制切换,8.03630937097117,strategic_allocation_share_pct,-0.013655679985140617,0.013655679985140617
688362.SH,甬矽电子,科创板,2022.0,2021-2022 扩容与破发阶段,7.997224698711945,strategic_allocation_share_pct,-0.022988276553519295,0.022988276553519295
688363.SH,华熙生物,科创板,2019.0,2019-2020 注册制早期,6.036595405128252,strategic_allocation_share_pct,-0.11271653065265654,0.11271653065265654
